car_name,count_CM_CY,pct_CM_CY,cum_YTD_CY,pct_YTD_CY,count_CM_LY,pct_CM_LY,cum_YTD_LY,pct_YTD_LY,chg_CM_YOY,chg_YTD_YOY,yearsel,monthsel,velgfordelt
21. MINI,87,"0,8",503,"0,6",25,"0,2",243,"0,3","248,0","107,0",2011.0,8,1
22. Fiat,69,"0,6",463,"0,5",124,"1,2",924,"1,1","-44,4","-49,9",2011.0,8,1
23. Alfa Romeo,50,"0,4",376,"0,4",25,"0,2",300,"0,4","100,0","25,3",2011.0,8,1
24. Lexus,53,"0,5",303,"0,3",20,"0,2",151,"0,2","165,0","100,7",2011.0,8,1
25. Saab,10,"0,1",282,"0,3",33,"0,3",174,"0,2","-69,7","62,1",2011.0,8,1
26. Think,6,"0,1",120,"0,1",54,"0,5",198,"0,2","-88,9","-39,4",2011.0,8,1
27. Porsche,20,"0,2",109,"0,1",21,"0,2",78,"0,1","-4,8","39,7",2011.0,8,1
28. Smart,9,"0,1",69,"0,1",13,"0,1",48,"0,1","-30,8","43,8",2011.0,8,1
29. Ssangyong,6,"0,1",66,"0,1",0,"0,0",2,"0,0",,"3 200,0",2011.0,8,1
30. Land Rover,9,"0,1",47,"0,1",7,"0,1",71,"0,1","28,6","-33,8",2011.0,8,1
31. Daihatsu,1,"0,0",30,"0,0",6,"0,1",57,"0,1","-83,3","-47,4",2011.0,8,1
32. Jaguar,1,"0,0",24,"0,0",6,"0,1",41,"0,0","-83,3","-41,5",2011.0,8,1
33. Tesla,1,"0,0",22,"0,0",1,"0,0",8,"0,0","0,0","175,0",2011.0,8,1
34. Chevrolet,3,"0,0",11,"0,0",0,"0,0",19,"0,0",,"-42,1",2011.0,8,1
34. Nilsson,0,"0,0",11,"0,0",0,"0,0",0,"0,0",,,2011.0,8,1
35. Aston Martin,1,"0,0",5,"0,0",0,"0,0",7,"0,0",,"-28,6",2011.0,8,1
36. Chrysler,0,"0,0",3,"0,0",1,"0,0",8,"0,0","-100,0","-62,5",2011.0,8,1
36. Dacia,2,"0,0",3,"0,0",0,"0,0",0,"0,0",,,2011.0,8,1
36. Isuzu,0,"0,0",3,"0,0",0,"0,0",1,"0,0",,"200,0",2011.0,8,1
36. Morgan,1,"0,0",3,"0,0",2,"0,0",12,"0,0","-50,0","-75,0",2011.0,8,1
37. Jeep,0,"0,0",2,"0,0",5,"0,0",20,"0,0","-100,0","-90,0",2011.0,8,1
38. Ferrari,0,"0,0",1,"0,0",0,"0,0",1,"0,0",,"0,0",2011.0,8,1
38. Infiniti,1,"0,0",1,"0,0",0,"0,0",0,"0,0",,,2011.0,8,1
38. Lancia,0,"0,0",1,"0,0",0,"0,0",1,"0,0",,"0,0",2011.0,8,1
39. Bentley,0,"0,0",0,"0,0",0,"0,0",1,"0,0",,"-100,0",2011.0,8,1
39. Cadillac,0,"0,0",0,"0,0",0,"0,0",3,"0,0",,"-100,0",2011.0,8,1
39. Chevrolet US,0,"0,0",0,"0,0",1,"0,0",2,"0,0","-100,0","-100,0",2011.0,8,1
39. Dodge,0,"0,0",0,"0,0",6,"0,1",70,"0,1","-100,0","-100,0",2011.0,8,1
39. Iveco,0,"0,0",0,"0,0",1,"0,0",22,"0,0","-100,0","-100,0",2011.0,8,1
39. Tata,0,"0,0",0,"0,0",0,"0,0",1,"0,0",,"-100,0",2011.0,8,1
TOTALT,11 790,100,93 065,100,11 464,100,91 158,100,"2,8","2,1",2012.0,8,1
1. Volkswagen,1 873,"15,9",13 772,"14,8",1 827,"15,9",13 380,"14,7","2,5","2,9",2012.0,8,1
2. Toyota,1 547,"13,1",11 712,"12,6",1 284,"11,2",10 475,"11,5","20,5","11,8",2012.0,8,1
3. Ford,911,"7,7",7 577,"8,1",1 248,"10,9",8 078,"8,9","-27,0","-6,2",2012.0,8,1
4. Volvo,609,"5,2",7 281,"7,8",687,"6,0",7 328,"8,0","-11,4","-0,6",2012.0,8,1
5. Audi,767,"6,5",5 886,"6,3",588,"5,1",4 979,"5,5","30,4","18,2",2012.0,8,1
6. BMW,579,"4,9",5 023,"5,4",449,"3,9",4 199,"4,6","29,0","19,6",2012.0,8,1
7. Skoda,643,"5,5",4 622,"5,0",648,"5,7",4 818,"5,3","-0,8","-4,1",2012.0,8,1
8. Nissan,553,"4,7",4 606,"4,9",403,"3,5",3 796,"4,2","37,2","21,3",2012.0,8,1
9. Peugeot,657,"5,6",4 235,"4,6",557,"4,9",5 088,"5,6","18,0","-16,8",2012.0,8,1
10. Hyundai,432,"3,7",3 906,"4,2",622,"5,4",3 581,"3,9","-30,5","9,1",2012.0,8,1
11. Mercedes-Benz,457,"3,9",3 464,"3,7",375,"3,3",3 007,"3,3","21,9","15,2",2012.0,8,1
12. Kia,464,"3,9",3 178,"3,4",241,"2,1",1 530,"1,7","92,5","107,7",2012.0,8,1
13. Mitsubishi,341,"2,9",3 140,"3,4",635,"5,5",5 503,"6,0","-46,3","-42,9",2012.0,8,1
14. Opel,266,"2,3",2 517,"2,7",400,"3,5",3 478,"3,8","-33,5","-27,6",2012.0,8,1
15. Citroen,348,"3,0",2 406,"2,6",283,"2,5",2 430,"2,7","23,0","-1,0",2012.0,8,1
16. Subaru,361,"3,1",2 296,"2,5",190,"1,7",1 536,"1,7","90,0","49,5",2012.0,8,1
17. Mazda,248,"2,1",1 736,"1,9",134,"1,2",1 248,"1,4","85,1","39,1",2012.0,8,1
18. Suzuki,164,"1,4",1 398,"1,5",300,"2,6",2 203,"2,4","-45,3","-36,5",2012.0,8,1
19. Honda,162,"1,4",1 073,"1,2",181,"1,6",1 450,"1,6","-10,5","-26,0",2012.0,8,1
20. MINI,61,"0,5",561,"0,6",87,"0,8",503,"0,6","-29,9","11,5",2012.0,8,1
21. Land Rover,49,"0,4",527,"0,6",9,"0,1",47,"0,1","444,4","1 021,3",2012.0,8,1
22. Renault,59,"0,5",492,"0,5",82,"0,7",593,"0,7","-28,0","-17,0",2012.0,8,1
23. Fiat,69,"0,6",448,"0,5",69,"0,6",463,"0,5","0,0","-3,2",2012.0,8,1
24. Lexus,42,"0,4",391,"0,4",53,"0,5",303,"0,3","-20,8","29,0",2012.0,8,1
25. Porsche,34,"0,3",243,"0,3",20,"0,2",109,"0,1","70,0","122,9",2012.0,8,1
26. Alfa Romeo,39,"0,3",213,"0,2",50,"0,4",376,"0,4","-22,0","-43,4",2012.0,8,1
27. Jeep,21,"0,2",162,"0,2",0,"0,0",2,"0,0",,"8 000,0",2012.0,8,1
28. Smart,9,"0,1",37,"0,0",9,"0,1",69,"0,1","0,0","-46,4",2012.0,8,1
29. Jaguar,4,"0,0",33,"0,0",1,"0,0",24,"0,0","300,0","37,5",2012.0,8,1
30. Ssangyong,2,"0,0",26,"0,0",6,"0,1",66,"0,1","-66,7","-60,6",2012.0,8,1
31. Tesla,3,"0,0",24,"0,0",1,"0,0",22,"0,0","200,0","9,1",2012.0,8,1
32. Think,5,"0,0",14,"0,0",6,"0,1",120,"0,1","-16,7","-88,3",2012.0,8,1
33. Chevrolet,1,"0,0",11,"0,0",3,"0,0",11,"0,0","-66,7","0,0",2012.0,8,1
34. Saab,1,"0,0",10,"0,0",10,"0,1",282,"0,3","-90,0","-96,5",2012.0,8,1
35. Mia,5,"0,0",5,"0,0",0,"0,0",0,"0,0",,,2012.0,8,1
36. Ferrari,0,"0,0",4,"0,0",0,"0,0",1,"0,0",,"300,0",2012.0,8,1
36. Fisker,0,"0,0",4,"0,0",0,"0,0",0,"0,0",,,2012.0,8,1
36. Morgan,0,"0,0",4,"0,0",1,"0,0",3,"0,0","-100,0","33,3",2012.0,8,1
37. Aston Martin,0,"0,0",3,"0,0",1,"0,0",5,"0,0","-100,0","-40,0",2012.0,8,1
37. Bentley,1,"0,0",3,"0,0",0,"0,0",0,"0,0",,,2012.0,8,1
37. Cadillac,0,"0,0",3,"0,0",0,"0,0",0,"0,0",,,2012.0,8,1
37. Dacia,0,"0,0",3,"0,0",2,"0,0",3,"0,0","-100,0","0,0",2012.0,8,1
37. Isuzu,0,"0,0",3,"0,0",0,"0,0",3,"0,0",,"0,0",2012.0,8,1
37. Nilsson,0,"0,0",3,"0,0",0,"0,0",11,"0,0",,"-72,7",2012.0,8,1
37. Ukjent / ikke oppgitt,0,"0,0",3,"0,0",0,"0,0",0,"0,0",,,2012.0,8,1
38. Iveco,0,"0,0",2,"0,0",0,"0,0",0,"0,0",,,2012.0,8,1
39. Dodge,1,"0,0",1,"0,0",0,"0,0",0,"0,0",,,2012.0,8,1
39. Martin Motors,0,"0,0",1,"0,0",0,"0,0",0,"0,0",,,2012.0,8,1
39. McLaren,1,"0,0",1,"0,0",0,"0,0",0,"0,0",,,2012.0,8,1
39. Seat,1,"0,0",1,"0,0",0,"0,0",0,"0,0",,,2012.0,8,1
39. Westfield,0,"0,0",1,"0,0",0,"0,0",0,"0,0",,,2012.0,8,1
40. Chrysler,0,"0,0",0,"0,0",0,"0,0",3,"0,0",,"-100,0",2012.0,8,1
40. Daihatsu,0,"0,0",0,"0,0",1,"0,0",30,"0,0","-100,0","-100,0",2012.0,8,1
40. Infiniti,0,"0,0",0,"0,0",1,"0,0",1,"0,0","-100,0","-100,0",2012.0,8,1
40. Lancia,0,"0,0",0,"0,0",0,"0,0",1,"0,0",,"-100,0",2012.0,8,1
TOTALT,11 660,100,93 616,100,11 790,100,93 065,100,"-1,1","0,6",2013.0,8,1
1. Volkswagen,1 551,"13,3",12 852,"13,7",1 873,"15,9",13 772,"14,8","-17,2","-6,7",2013.0,8,1
2. Toyota,1 666,"14,3",12 111,"12,9",1 547,"13,1",11 712,"12,6","7,7","3,4",2013.0,8,1
3. Ford,897,"7,7",6 911,"7,4",911,"7,7",7 577,"8,1","-1,5","-8,8",2013.0,8,1
4. Volvo,581,"5,0",6 681,"7,1",609,"5,2",7 281,"7,8","-4,6","-8,2",2013.0,8,1
5. Audi,645,"5,5",5 323,"5,7",767,"6,5",5 886,"6,3","-15,9","-9,6",2013.0,8,1
6. Nissan,725,"6,2",5 271,"5,6",553,"4,7",4 606,"4,9","31,1","14,4",2013.0,8,1
7. BMW,620,"5,3",4 593,"4,9",579,"4,9",5 023,"5,4","7,1","-8,6",2013.0,8,1
8. Mazda,628,"5,4",4 333,"4,6",248,"2,1",1 736,"1,9","153,2","149,6",2013.0,8,1
9. Mitsubishi,387,"3,3",4 162,"4,4",341,"2,9",3 140,"3,4","13,5","32,5",2013.0,8,1
10. Mercedes-Benz,513,"4,4",4 075,"4,4",457,"3,9",3 464,"3,7","12,3","17,6",2013.0,8,1
11. Skoda,543,"4,7",3 921,"4,2",643,"5,5",4 622,"5,0","-15,6","-15,2",2013.0,8,1
12. Peugeot,563,"4,8",3 707,"4,0",657,"5,6",4 235,"4,6","-14,3","-12,5",2013.0,8,1
13. Kia,402,"3,4",3 242,"3,5",464,"3,9",3 178,"3,4","-13,4","2,0",2013.0,8,1
14. Hyundai,343,"2,9",3 192,"3,4",432,"3,7",3 906,"4,2","-20,6","-18,3",2013.0,8,1
15. Opel,238,"2,0",2 620,"2,8",266,"2,3",2 517,"2,7","-10,5","4,1",2013.0,8,1
16. Subaru,208,"1,8",2 207,"2,4",361,"3,1",2 296,"2,5","-42,4","-3,9",2013.0,8,1
17. Honda,182,"1,6",1 878,"2,0",162,"1,4",1 073,"1,2","12,3","75,0",2013.0,8,1
18. Citroen,165,"1,4",1 790,"1,9",348,"3,0",2 406,"2,6","-52,6","-25,6",2013.0,8,1
19. Suzuki,122,"1,0",1 198,"1,3",164,"1,4",1 398,"1,5","-25,6","-14,3",2013.0,8,1
20. MINI,88,"0,8",630,"0,7",61,"0,5",561,"0,6","44,3","12,3",2013.0,8,1
21. Renault,119,"1,0",552,"0,6",59,"0,5",492,"0,5","101,7","12,2",2013.0,8,1
22. Fiat,51,"0,4",488,"0,5",69,"0,6",448,"0,5","-26,1","8,9",2013.0,8,1
23. Chevrolet,64,"0,5",344,"0,4",1,"0,0",11,"0,0","6 300,0","3 027,3",2013.0,8,1
24. Lexus,69,"0,6",343,"0,4",42,"0,4",391,"0,4","64,3","-12,3",2013.0,8,1
25. Land Rover,28,"0,2",328,"0,4",49,"0,4",527,"0,6","-42,9","-37,8",2013.0,8,1
26. Porsche,34,"0,3",246,"0,3",34,"0,3",243,"0,3","0,0","1,2",2013.0,8,1
27. Tesla,185,"1,6",192,"0,2",3,"0,0",24,"0,0","6 066,7","700,0",2013.0,8,1
28. Dacia,13,"0,1",148,"0,2",0,"0,0",3,"0,0",,"4 833,3",2013.0,8,1
29. Alfa Romeo,21,"0,2",116,"0,1",39,"0,3",213,"0,2","-46,2","-45,5",2013.0,8,1
30. Jaguar,3,"0,0",51,"0,1",4,"0,0",33,"0,0","-25,0","54,5",2013.0,8,1
31. Jeep,4,"0,0",47,"0,1",21,"0,2",162,"0,2","-81,0","-71,0",2013.0,8,1
32. Smart,1,"0,0",17,"0,0",9,"0,1",37,"0,0","-88,9","-54,1",2013.0,8,1
32. Ssangyong,1,"0,0",17,"0,0",2,"0,0",26,"0,0","-50,0","-34,6",2013.0,8,1
33. Nilsson,0,"0,0",9,"0,0",0,"0,0",3,"0,0",,"200,0",2013.0,8,1
34. Morgan,0,"0,0",4,"0,0",0,"0,0",4,"0,0",,"0,0",2013.0,8,1
34. Think,0,"0,0",4,"0,0",5,"0,0",14,"0,0","-100,0","-71,4",2013.0,8,1
35. Aston Martin,0,"0,0",3,"0,0",0,"0,0",3,"0,0",,"0,0",2013.0,8,1
35. Mia,0,"0,0",3,"0,0",5,"0,0",5,"0,0","-100,0","-40,0",2013.0,8,1
36. Cadillac,0,"0,0",2,"0,0",0,"0,0",3,"0,0",,"-33,3",2013.0,8,1
36. Saab,0,"0,0",2,"0,0",1,"0,0",10,"0,0","-100,0","-80,0",2013.0,8,1
37. Bentley,0,"0,0",1,"0,0",1,"0,0",3,"0,0","-100,0","-66,7",2013.0,8,1
37. Dodge,0,"0,0",1,"0,0",1,"0,0",1,"0,0","-100,0","0,0",2013.0,8,1
37. Fisker,0,"0,0",1,"0,0",0,"0,0",4,"0,0",,"-75,0",2013.0,8,1
38. Ferrari,0,"0,0",0,"0,0",0,"0,0",4,"0,0",,"-100,0",2013.0,8,1
38. Isuzu,0,"0,0",0,"0,0",0,"0,0",3,"0,0",,"-100,0",2013.0,8,1
38. Iveco,0,"0,0",0,"0,0",0,"0,0",2,"0,0",,"-100,0",2013.0,8,1
38. Martin Motors,0,"0,0",0,"0,0",0,"0,0",1,"0,0",,"-100,0",2013.0,8,1
38. McLaren,0,"0,0",0,"0,0",1,"0,0",1,"0,0","-100,0","-100,0",2013.0,8,1
38. Seat,0,"0,0",0,"0,0",1,"0,0",1,"0,0","-100,0","-100,0",2013.0,8,1
38. Ukjent / ikke oppgitt,0,"0,0",0,"0,0",0,"0,0",3,"0,0",,"-100,0",2013.0,8,1
38. Westfield,0,"0,0",0,"0,0",0,"0,0",1,"0,0",,"-100,0",2013.0,8,1
TOTALT,11 444,100,95 519,100,11 660,100,93 616,100,"-1,9","2,0",2014.0,8,1
1. Volkswagen,2 065,"18,0",13 952,"14,6",1 551,"13,3",12 852,"13,7","33,1","8,6",2014.0,8,1
2. Toyota,1 233,"10,8",10 790,"11,3",1 666,"14,3",12 111,"12,9","-26,0","-10,9",2014.0,8,1
3. BMW,816,"7,1",6 640,"7,0",620,"5,3",4 593,"4,9","31,6","44,6",2014.0,8,1
4. Volvo,614,"5,4",6 363,"6,7",581,"5,0",6 681,"7,1","5,7","-4,8",2014.0,8,1
5. Nissan,750,"6,6",6 295,"6,6",725,"6,2",5 271,"5,6","3,4","19,4",2014.0,8,1
6. Ford,604,"5,3",5 290,"5,5",897,"7,7",6 911,"7,4","-32,7","-23,5",2014.0,8,1
7. Audi,575,"5,0",4 903,"5,1",645,"5,5",5 323,"5,7","-10,9","-7,9",2014.0,8,1
8. Skoda,653,"5,7",4 856,"5,1",543,"4,7",3 921,"4,2","20,3","23,8",2014.0,8,1
9. Peugeot,642,"5,6",4 353,"4,6",563,"4,8",3 707,"4,0","14,0","17,4",2014.0,8,1
10. Mazda,600,"5,2",4 158,"4,4",628,"5,4",4 333,"4,6","-4,5","-4,0",2014.0,8,1
11. Mercedes-Benz,438,"3,8",4 080,"4,3",513,"4,4",4 075,"4,4","-14,6","0,1",2014.0,8,1
12. Mitsubishi,457,"4,0",3 632,"3,8",387,"3,3",4 162,"4,4","18,1","-12,7",2014.0,8,1
13. Tesla,183,"1,6",3 433,"3,6",185,"1,6",192,"0,2","-1,1","1 688,0",2014.0,8,1
14. Kia,291,"2,5",2 751,"2,9",402,"3,4",3 242,"3,5","-27,6","-15,1",2014.0,8,1
15. Opel,184,"1,6",2 056,"2,2",238,"2,0",2 620,"2,8","-22,7","-21,5",2014.0,8,1
16. Suzuki,193,"1,7",1 973,"2,1",122,"1,0",1 198,"1,3","58,2","64,7",2014.0,8,1
17. Citroen,232,"2,0",1 807,"1,9",165,"1,4",1 790,"1,9","40,6","0,9",2014.0,8,1
18. Hyundai,143,"1,2",1 618,"1,7",343,"2,9",3 192,"3,4","-58,3","-49,3",2014.0,8,1
19. Subaru,186,"1,6",1 505,"1,6",208,"1,8",2 207,"2,4","-10,6","-31,8",2014.0,8,1
20. Honda,142,"1,2",1 434,"1,5",182,"1,6",1 878,"2,0","-22,0","-23,6",2014.0,8,1
21. Renault,122,"1,1",1 005,"1,1",119,"1,0",552,"0,6","2,5","82,1",2014.0,8,1
22. MINI,82,"0,7",596,"0,6",88,"0,8",630,"0,7","-6,8","-5,4",2014.0,8,1
23. Land Rover,36,"0,3",415,"0,4",28,"0,2",328,"0,4","28,6","26,5",2014.0,8,1
24. Lexus,53,"0,5",383,"0,4",69,"0,6",343,"0,4","-23,2","11,7",2014.0,8,1
25. Chevrolet,26,"0,2",302,"0,3",64,"0,5",344,"0,4","-59,4","-12,2",2014.0,8,1
26. Fiat,36,"0,3",284,"0,3",51,"0,4",488,"0,5","-29,4","-41,8",2014.0,8,1
27. Porsche,29,"0,3",272,"0,3",34,"0,3",246,"0,3","-14,7","10,6",2014.0,8,1
28. Jeep,25,"0,2",131,"0,1",4,"0,0",47,"0,1","525,0","178,7",2014.0,8,1
29. Dacia,8,"0,1",102,"0,1",13,"0,1",148,"0,2","-38,5","-31,1",2014.0,8,1
30. Alfa Romeo,15,"0,1",66,"0,1",21,"0,2",116,"0,1","-28,6","-43,1",2014.0,8,1
31. Jaguar,5,"0,0",36,"0,0",3,"0,0",51,"0,1","66,7","-29,4",2014.0,8,1
32. Maserati,3,"0,0",13,"0,0",0,"0,0",0,"0,0",,,2014.0,8,1
33. Nilsson,0,"0,0",9,"0,0",0,"0,0",9,"0,0",,"0,0",2014.0,8,1
33. Smart,2,"0,0",9,"0,0",1,"0,0",17,"0,0","100,0","-47,1",2014.0,8,1
34. Morgan,1,"0,0",2,"0,0",0,"0,0",4,"0,0",,"-50,0",2014.0,8,1
34. Tazzari,0,"0,0",2,"0,0",0,"0,0",0,"0,0",,,2014.0,8,1
35. Cadillac,0,"0,0",1,"0,0",0,"0,0",2,"0,0",,"-50,0",2014.0,8,1
35. Ferrari,0,"0,0",1,"0,0",0,"0,0",0,"0,0",,,2014.0,8,1
35. Iveco,0,"0,0",1,"0,0",0,"0,0",0,"0,0",,,2014.0,8,1
36. Aston Martin,0,"0,0",0,"0,0",0,"0,0",3,"0,0",,"-100,0",2014.0,8,1
36. Bentley,0,"0,0",0,"0,0",0,"0,0",1,"0,0",,"-100,0",2014.0,8,1
36. Dodge,0,"0,0",0,"0,0",0,"0,0",1,"0,0",,"-100,0",2014.0,8,1
36. Fisker,0,"0,0",0,"0,0",0,"0,0",1,"0,0",,"-100,0",2014.0,8,1
36. Mia,0,"0,0",0,"0,0",0,"0,0",3,"0,0",,"-100,0",2014.0,8,1
36. Saab,0,"0,0",0,"0,0",0,"0,0",2,"0,0",,"-100,0",2014.0,8,1
36. Ssangyong,0,"0,0",0,"0,0",1,"0,0",17,"0,0","-100,0","-100,0",2014.0,8,1
36. Think,0,"0,0",0,"0,0",0,"0,0",4,"0,0",,"-100,0",2014.0,8,1
TOTALT,12 604,100,99 390,100,11 444,100,95 519,100,"10,1","4,1",2015.0,8,1
1. Volkswagen,2 254,"17,9",18 139,"18,3",2 065,"18,0",13 952,"14,6","9,2","30,0",2015.0,8,1
2. Toyota,1 461,"11,6",11 078,"11,1",1 233,"10,8",10 790,"11,3","18,5","2,7",2015.0,8,1
3. Nissan,722,"5,7",5 896,"5,9",750,"6,6",6 295,"6,6","-3,7","-6,3",2015.0,8,1
4. BMW,860,"6,8",5 822,"5,9",816,"7,1",6 640,"7,0","5,4","-12,3",2015.0,8,1
5. Volvo,518,"4,1",5 748,"5,8",614,"5,4",6 363,"6,7","-15,6","-9,7",2015.0,8,1
6. Ford,866,"6,9",5 647,"5,7",604,"5,3",5 290,"5,5","43,4","6,7",2015.0,8,1
7. Skoda,666,"5,3",4 939,"5,0",653,"5,7",4 856,"5,1","2,0","1,7",2015.0,8,1
8. Mercedes-Benz,659,"5,2",4 869,"4,9",438,"3,8",4 080,"4,3","50,5","19,3",2015.0,8,1
9. Audi,541,"4,3",4 559,"4,6",575,"5,0",4 903,"5,1","-5,9","-7,0",2015.0,8,1
10. Mazda,620,"4,9",4 059,"4,1",600,"5,2",4 158,"4,4","3,3","-2,4",2015.0,8,1
11. Peugeot,531,"4,2",3 810,"3,8",642,"5,6",4 353,"4,6","-17,3","-12,5",2015.0,8,1
12. Mitsubishi,284,"2,3",3 387,"3,4",457,"4,0",3 632,"3,8","-37,9","-6,7",2015.0,8,1
13. Tesla,220,"1,7",3 116,"3,1",183,"1,6",3 433,"3,6","20,2","-9,2",2015.0,8,1
14. Kia,505,"4,0",3 051,"3,1",291,"2,5",2 751,"2,9","73,5","10,9",2015.0,8,1
15. Subaru,338,"2,7",2 279,"2,3",186,"1,6",1 505,"1,6","81,7","51,4",2015.0,8,1
16. Opel,287,"2,3",2 204,"2,2",184,"1,6",2 056,"2,2","56,0","7,2",2015.0,8,1
17. Suzuki,332,"2,6",2 074,"2,1",193,"1,7",1 973,"2,1","72,0","5,1",2015.0,8,1
18. Renault,133,"1,1",1 708,"1,7",122,"1,1",1 005,"1,1","9,0","70,0",2015.0,8,1
19. Hyundai,199,"1,6",1 585,"1,6",143,"1,2",1 618,"1,7","39,2","-2,0",2015.0,8,1
20. Citroen,115,"0,9",1 404,"1,4",232,"2,0",1 807,"1,9","-50,4","-22,3",2015.0,8,1
21. Honda,151,"1,2",1 316,"1,3",142,"1,2",1 434,"1,5","6,3","-8,2",2015.0,8,1
22. Lexus,105,"0,8",802,"0,8",53,"0,5",383,"0,4","98,1","109,4",2015.0,8,1
23. MINI,71,"0,6",584,"0,6",82,"0,7",596,"0,6","-13,4","-2,0",2015.0,8,1
24. Land Rover,44,"0,3",375,"0,4",36,"0,3",415,"0,4","22,2","-9,6",2015.0,8,1
25. Porsche,36,"0,3",270,"0,3",29,"0,3",272,"0,3","24,1","-0,7",2015.0,8,1
26. Jeep,29,"0,2",179,"0,2",25,"0,2",131,"0,1","16,0","36,6",2015.0,8,1
27. Fiat,22,"0,2",171,"0,2",36,"0,3",284,"0,3","-38,9","-39,8",2015.0,8,1
28. Dacia,10,"0,1",109,"0,1",8,"0,1",102,"0,1","25,0","6,9",2015.0,8,1
29. Smart,7,"0,1",69,"0,1",2,"0,0",9,"0,0","250,0","666,7",2015.0,8,1
30. Jaguar,11,"0,1",58,"0,1",5,"0,0",36,"0,0","120,0","61,1",2015.0,8,1
31. Alfa Romeo,4,"0,0",35,"0,0",15,"0,1",66,"0,1","-73,3","-47,0",2015.0,8,1
32. Polaris,0,"0,0",19,"0,0",0,"0,0",0,"0,0",,,2015.0,8,1
33. Nilsson,0,"0,0",7,"0,0",0,"0,0",9,"0,0",,"-22,2",2015.0,8,1
34. Aston Martin,0,"0,0",4,"0,0",0,"0,0",0,"0,0",,,2015.0,8,1
35. Maserati,1,"0,0",3,"0,0",3,"0,0",13,"0,0","-66,7","-76,9",2015.0,8,1
36. Chevrolet,0,"0,0",2,"0,0",26,"0,2",302,"0,3","-100,0","-99,3",2015.0,8,1
36. Chevrolet US,0,"0,0",2,"0,0",0,"0,0",0,"0,0",,,2015.0,8,1
36. Lancia,0,"0,0",2,"0,0",0,"0,0",0,"0,0",,,2015.0,8,1
36. Seat,1,"0,0",2,"0,0",0,"0,0",0,"0,0",,,2015.0,8,1
36. Ssangyong,1,"0,0",2,"0,0",0,"0,0",0,"0,0",,,2015.0,8,1
37. Cadillac,0,"0,0",1,"0,0",0,"0,0",1,"0,0",,"0,0",2015.0,8,1
37. Ferrari,0,"0,0",1,"0,0",0,"0,0",1,"0,0",,"0,0",2015.0,8,1
37. Lexus,0,"0,0",1,"0,0",0,"0,0",0,"0,0",,,2015.0,8,1
37. Lotus,0,"0,0",1,"0,0",0,"0,0",0,"0,0",,,2015.0,8,1
37. Morgan,0,"0,0",1,"0,0",1,"0,0",2,"0,0","-100,0","-50,0",2015.0,8,1
38. Iveco,0,"0,0",0,"0,0",0,"0,0",1,"0,0",,"-100,0",2015.0,8,1
38. Tazzari,0,"0,0",0,"0,0",0,"0,0",2,"0,0",,"-100,0",2015.0,8,1
TOTALT,13 232,100,102 021,100,12 604,100,99 390,100,"5,0","2,6",2016.0,8,1
1. Volkswagen,2 359,"17,8",17 984,"17,6",2 254,"17,9",18 139,"18,3","4,7","-0,9",2016.0,8,1
2. Toyota,1 824,"13,8",11 690,"11,5",1 461,"11,6",11 078,"11,1","24,8","5,5",2016.0,8,1
3. BMW,1 031,"7,8",7 280,"7,1",860,"6,8",5 822,"5,9","19,9","25,0",2016.0,8,1
4. Mercedes-Benz,881,"6,7",5 950,"5,8",659,"5,2",4 869,"4,9","33,7","22,2",2016.0,8,1
5. Nissan,627,"4,7",5 851,"5,7",722,"5,7",5 896,"5,9","-13,2","-0,8",2016.0,8,1
6. Ford,625,"4,7",5 678,"5,6",866,"6,9",5 647,"5,7","-27,8","0,5",2016.0,8,1
7. Skoda,529,"4,0",5 302,"5,2",666,"5,3",4 939,"5,0","-20,6","7,3",2016.0,8,1
8. Volvo,463,"3,5",5 293,"5,2",518,"4,1",5 748,"5,8","-10,6","-7,9",2016.0,8,1
9. Audi,794,"6,0",4 890,"4,8",541,"4,3",4 559,"4,6","46,8","7,3",2016.0,8,1
10. Mitsubishi,499,"3,8",4 758,"4,7",284,"2,3",3 387,"3,4","75,7","40,5",2016.0,8,1
11. Mazda,518,"3,9",4 569,"4,5",620,"4,9",4 059,"4,1","-16,5","12,6",2016.0,8,1
12. Peugeot,461,"3,5",3 332,"3,3",531,"4,2",3 810,"3,8","-13,2","-12,5",2016.0,8,1
13. Kia,401,"3,0",2 810,"2,8",505,"4,0",3 051,"3,1","-20,6","-7,9",2016.0,8,1
14. Opel,282,"2,1",2 521,"2,5",287,"2,3",2 204,"2,2","-1,7","14,4",2016.0,8,1
15. Renault,134,"1,0",2 051,"2,0",133,"1,1",1 708,"1,7","0,8","20,1",2016.0,8,1
16. Suzuki,229,"1,7",1 983,"1,9",332,"2,6",2 074,"2,1","-31,0","-4,4",2016.0,8,1
17. Tesla,338,"2,6",1 652,"1,6",220,"1,7",3 116,"3,1","53,6","-47,0",2016.0,8,1
18. Subaru,268,"2,0",1 541,"1,5",338,"2,7",2 279,"2,3","-20,7","-32,4",2016.0,8,1
19. Hyundai,165,"1,2",1 469,"1,4",199,"1,6",1 585,"1,6","-17,1","-7,3",2016.0,8,1
20. Honda,201,"1,5",1 347,"1,3",151,"1,2",1 316,"1,3","33,1","2,4",2016.0,8,1
21. Citroen,162,"1,2",1 255,"1,2",115,"0,9",1 404,"1,4","40,9","-10,6",2016.0,8,1
